geolocation_id,channels,operation,id
52378,22,Nacional privado,3860
52381,28,Nacional privado futuro,3861
52381,18,Nacional público,3862
52381,17,Regional público,3863
52381,14,Nacional privado,3864
52381,16,Nacional privado,3865
52385,18,Nacional público,3866
52385,20,Regional público,3867
52385,14,Nacional privado,3868
52385,16,Nacional privado,3869
52385,28,Nacional privado futuro,3870
52390,27,Nacional privado futuro,3871
52390,21,Nacional privado,3872
52390,22,Nacional privado,3873
52390,18,Nacional público,3874
52390,20,Regional público,3875
52399,27,Nacional privado futuro,3876
52399,21,Nacional privado,3877
52399,22,Nacional privado,3878
52399,18,Nacional público,3879
52399,20,Regional público,3880
52405,21,Nacional privado,3881
52405,22,Nacional privado,3882
52405,33,Nacional público,3883
52405,35,Regional público,3884
52405,27,Nacional privado futuro,3885
52411,14,Nacional privado,3886
52411,16,Nacional privado,3887
52411,33,Nacional público,3888
52411,35,Regional público,3889
52411,28,Nacional privado futuro,3890
52418,28,Nacional privado futuro,3891
52418,14,Nacional privado,3892
52418,16,Nacional privado,3893
52418,18,Nacional público,3894
52418,20,Regional público,3895
52427,28,Nacional privado futuro,3896
52427,14,Nacional privado,3897
52427,16,Nacional privado,3898
52427,18,Nacional público,3899
52427,20,Regional público,3900
52435,28,Nacional privado futuro,3901
52435,18,Nacional público,3902
52435,20,Regional público,3903
52435,14,Nacional privado,3904
52435,16,Nacional privado,3905
52473,27,Nacional privado futuro,3906
52473,21,Nacional privado,3907
52473,22,Nacional privado,3908
52473,18,Nacional público,3909
52473,20,Regional público,3910
52480,14,Nacional privado,3911
52480,22,Nacional privado,3912
52480,18,Nacional público,3913
52480,20,Regional público,3914
52480,27,Nacional privado futuro,3915
52490,19,Nacional privado futuro,3916
52490,14,Nacional privado,3917
52490,15,Nacional privado,3918
52490,18,Nacional público,3919
52490,20,Regional público,3920
52506,28,Nacional privado futuro,3921
52506,14,Nacional privado,3922
52506,16,Nacional privado,3923
52506,18,Nacional público,3924
52506,20,Regional público,3925
52520,27,Nacional privado futuro,3926
52520,21,Nacional privado,3927
52520,22,Nacional privado,3928
52520,18,Nacional público,3929
52520,20,Regional público,3930
52540,14,Nacional privado,3931
52540,15,Nacional privado,3932
52540,18,Nacional público,3933
52540,20,Regional público,3934
52540,19,Nacional privado futuro,3935
52560,28,Nacional privado futuro,3936
52560,14,Nacional privado,3937
52560,16,Nacional privado,3938
52560,18,Nacional público,3939
52560,20,Regional público,3940
52565,27,Nacional privado futuro,3941
52565,21,Nacional privado,3942
52565,22,Nacional privado,3943
52565,18,Nacional público,3944
52565,20,Regional público,3945
52573,28,Nacional privado futuro,3946
52573,14,Nacional privado,3947
52573,16,Nacional privado,3948
52573,18,Nacional público,3949
52573,20,Regional público,3950
52585,28,Nacional privado futuro,3951
52585,14,Nacional privado,3952
52585,16,Nacional privado,3953
52585,18,Nacional público,3954
52585,20,Regional público,3955
52612,28,Nacional privado futuro,3956
52612,18,Nacional público,3957
52612,20,Regional público,3958
52612,14,Nacional privado,3959
52612,16,Nacional privado,3960
52621,28,Nacional privado futuro,3961
52621,14,Nacional privado,3962
52621,16,Nacional privado,3963
52621,18,Nacional público,3964
52621,20,Regional público,3965
52678,27,Nacional privado futuro,3966
52678,14,Nacional privado,3967
52678,16,Nacional privado,3968
52678,18,Nacional público,3969
52678,20,Regional público,3970
52683,19,Nacional privado futuro,3971
52683,14,Nacional privado,3972
52683,16,Nacional privado,3973
52683,18,Nacional público,3974
52683,20,Regional público,3975
52685,27,Nacional privado futuro,3976
52685,21,Nacional privado,3977
52685,22,Nacional privado,3978
52685,18,Nacional público,3979
52685,20,Regional público,3980
52687,30,Nacional privado futuro,3981
52687,33,Nacional público,3982
52687,35,Regional público,3983
52687,14,Nacional privado,3984
52687,15,Nacional privado,3985
52693,28,Nacional privado futuro,3986
52693,14,Nacional privado,3987
52693,16,Nacional privado,3988
52693,18,Nacional público,3989
52693,20,Regional público,3990
52694,18,Nacional público,3991
52694,20,Regional público,3992
52694,14,Nacional privado,3993
52694,16,Nacional privado,3994
52694,28,Nacional privado futuro,3995
52696,27,Nacional privado futuro,3996
52696,21,Nacional privado,3997
52696,22,Nacional privado,3998
52696,33,Nacional público,3999
52696,20,Regional público,4000
52699,28,Nacional privado futuro,4001
52699,14,Nacional privado,4002
52699,16,Nacional privado,4003
52699,18,Nacional público,4004
52699,20,Regional público,4005
52720,28,Nacional privado futuro,4006
52720,14,Nacional privado,4007
52720,16,Nacional privado,4008
52720,18,Nacional público,4009
52720,20,Regional público,4010
52786,27,Nacional privado futuro,4011
52786,33,Nacional público,4012
52786,35,Regional público,4013
52786,21,Nacional privado,4014
52786,22,Nacional privado,4015
52788,27,Nacional privado futuro,4016
52788,18,Nacional público,4017
52788,20,Regional público,4018
52788,14,Nacional privado,4019
52788,16,Nacional privado,4020
52835,28,Nacional privado futuro,4021
52835,14,Nacional privado,4022
52835,16,Nacional privado,4023
52835,18,Nacional público,4024
52835,20,Regional público,4025
52835,30,Local con ánimo de lucro,4026
52838,28,Nacional privado futuro,4027
52838,14,Nacional privado,4028
52838,16,Nacional privado,4029
52838,18,Nacional público,4030
52838,20,Regional público,4031
52885,28,Nacional privado futuro,4032
52885,14,Nacional privado,4033
52885,16,Nacional privado,4034
52885,18,Nacional público,4035
52885,20,Regional público,4036
54001,42,Local sin ánimo de lucro,4037
54001,44,Nacional privado futuro,4038
54001,38,Nacional privado,4039
54001,39,Nacional privado,4040
54001,40,Nacional público,4041
54001,41,Regional público,4042
54001,33,Local con ánimo de lucro,4043
54003,50,Nacional privado futuro,4044
54003,49,Nacional privado,4045
54003,45,Nacional privado,4046
54003,27,Nacional público,4047
54003,41,Regional público,4048
54051,28,Nacional privado futuro,4049
54051,36,Nacional público,4050
54051,42,Regional público,4051
54051,38,Nacional privado,4052
54051,39,Nacional privado,4053
54099,28,Nacional privado futuro,4054
54099,36,Nacional público,4055
54099,42,Regional público,4056
54099,38,Nacional privado,4057
54099,39,Nacional privado,4058
54109,44,Nacional privado futuro,4059
54109,38,Nacional privado,4060
54109,39,Nacional privado,4061
54109,40,Nacional público,4062
54109,41,Regional público,4063
54125,36,Nacional público,4064
54125,42,Regional público,4065
54125,14,Nacional privado,4066
54125,15,Nacional privado,4067
54125,19,Nacional privado futuro,4068
54128,50,Nacional privado futuro,4069
54128,49,Nacional privado,4070
54128,45,Nacional privado,4071
54128,27,Nacional público,4072
54128,41,Regional público,4073
54172,28,Nacional privado futuro,4074
54172,36,Nacional público,4075
54172,42,Regional público,4076
54172,38,Nacional privado,4077
54172,39,Nacional privado,4078
54174,28,Nacional privado futuro,4079
54174,36,Nacional público,4080
54174,42,Regional público,4081
54174,38,Nacional privado,4082
54174,39,Nacional privado,4083
54206,28,Nacional privado futuro,4084
54206,27,Nacional público,4085
54206,41,Regional público,4086
54206,26,Nacional privado,4087
54206,24,Nacional privado,4088
54223,28,Nacional privado futuro,4089
54223,36,Nacional público,4090
54223,42,Regional público,4091
54223,38,Nacional privado,4092
54223,39,Nacional privado,4093
54239,28,Nacional privado futuro,4094
54239,36,Nacional público,4095
54239,42,Regional público,4096
54239,38,Nacional privado,4097
54239,39,Nacional privado,4098
54245,27,Nacional privado futuro,4099
54245,41,Nacional privado,4100
54245,47,Nacional privado,4101
54245,16,Nacional público,4102
54245,17,Regional público,4103
54250,44,Nacional privado futuro,4104
54250,38,Nacional privado,4105
54250,39,Nacional privado,4106
54250,40,Nacional público,4107
54250,41,Regional público,4108
54261,44,Nacional privado futuro,4109
54261,38,Nacional privado,4110
54261,39,Nacional privado,4111
54261,40,Nacional público,4112
54261,41,Regional público,4113
54261,33,Local con ánimo de lucro,4114
54313,27,Nacional privado futuro,4115
54313,40,Nacional público,4116
54313,41,Regional público,4117
54313,38,Nacional privado,4118
54313,39,Nacional privado,4119
54344,50,Nacional privado futuro,4120
54344,49,Nacional privado,4121
54344,45,Nacional privado,4122
54344,27,Nacional público,4123
54344,41,Regional público,4124
54347,38,Nacional privado,4125
54347,39,Nacional privado,4126
54347,36,Nacional público,4127
54347,28,Nacional privado futuro,4128
54347,41,Regional público,4129
54377,28,Nacional privado futuro,4130
54377,14,Nacional privado,4131
54377,30,Nacional privado,4132
54377,36,Nacional público,4133
54377,42,Regional público,4134
54385,27,Nacional público,4135
54385,41,Regional público,4136
54385,49,Nacional privado,4137
54385,45,Nacional privado,4138
54385,50,Nacional privado futuro,4139
54398,50,Nacional privado futuro,4140
54398,49,Nacional privado,4141
54398,45,Nacional privado,4142
54398,27,Nacional público,4143
54398,41,Regional público,4144
54405,42,Local sin ánimo de lucro,4145
54405,44,Nacional privado futuro,4146
54405,38,Nacional privado,4147
54405,39,Nacional privado,4148
54405,40,Nacional público,4149
54405,41,Regional público,4150
54405,33,Local con ánimo de lucro,4151
54418,14,Nacional privado,4152
54418,15,Nacional privado,4153
54418,40,Nacional público,4154
54418,19,Nacional privado futuro,4155
54418,41,Regional público,4156
54480,28,Nacional privado futuro,4157
54480,36,Nacional público,4158
54480,42,Regional público,4159
54480,38,Nacional privado,4160
54480,39,Nacional privado,4161
54498,16,Nacional público,4162
54498,17,Regional público,4163
54498,19,Nacional privado futuro,4164
54498,14,Nacional privado,4165
54498,15,Nacional privado,4166
54518,16,Nacional público,4167
54518,19,Nacional privado futuro,4168
54518,17,Regional público,4169
54518,14,Nacional privado,4170
54518,15,Nacional privado,4171
54518,21,Local con ánimo de lucro,4172
54520,28,Nacional privado futuro,4173
54520,36,Nacional público,4174
54520,42,Regional público,4175
54520,38,Nacional privado,4176
54520,39,Nacional privado,4177
54553,40,Nacional público,4178
54553,41,Regional público,4179
54553,38,Nacional privado,4180
54553,33,Local con ánimo de lucro,4181
54553,39,Nacional privado,4182
54553,44,Nacional privado futuro,4183
54599,40,Nacional público,4184
54599,41,Regional público,4185
54599,38,Nacional privado,4186
54599,39,Nacional privado,4187
54599,44,Nacional privado futuro,4188
54660,38,Nacional privado,4189
54660,39,Nacional privado,4190
54660,40,Nacional público,4191
54660,27,Nacional privado futuro,4192
54660,41,Regional público,4193
54670,27,Nacional público,4194
54670,41,Regional público,4195
54670,38,Nacional privado,4196
54670,39,Nacional privado,4197
54670,50,Nacional privado futuro,4198
54673,44,Nacional privado futuro,4199
54673,38,Nacional privado,4200
54673,39,Nacional privado,4201
54673,40,Nacional público,4202
54673,41,Regional público,4203
54673,33,Local con ánimo de lucro,4204
54680,40,Nacional público,4205
54680,41,Regional público,4206
54680,38,Nacional privado,4207
54680,39,Nacional privado,4208
54680,44,Nacional privado futuro,4209
54720,19,Nacional privado futuro,4210
54720,14,Nacional privado,4211
54720,15,Nacional privado,4212
54720,40,Nacional público,4213
54720,41,Regional público,4214
54743,44,Nacional privado futuro,4215
54743,38,Nacional privado,4216
54743,39,Nacional privado,4217
54743,36,Nacional público,4218
54743,42,Regional público,4219
54743,36,Nacional público,4220
54743,42,Regional público,4221
54743,14,Nacional privado,4222
54743,15,Nacional privado,4223
54800,38,Nacional privado,4224
54800,39,Nacional privado,4225
54800,40,Nacional público,4226
54800,27,Nacional privado futuro,4227
54800,41,Regional público,4228
54810,44,Nacional privado futuro,4229
54810,38,Nacional privado,4230
54810,39,Nacional privado,4231
54810,40,Nacional público,4232
54810,41,Regional público,4233
54820,28,Nacional privado futuro,4234
54820,14,Nacional privado,4235
54820,30,Nacional privado,4236
54820,36,Nacional público,4237
54820,42,Regional público,4238
54871,26,Nacional privado,4239
54871,28,Nacional privado,4240
54871,40,Nacional público,4241
54871,27,Nacional privado futuro,4242
54871,41,Regional público,4243
54874,44,Nacional privado futuro,4244
54874,38,Nacional privado,4245
54874,39,Nacional privado,4246
54874,40,Nacional público,4247
54874,41,Regional público,4248
54874,33,Local con ánimo de lucro,4249
63001,19,Nacional privado futuro,4250
63001,38,Nacional público,4251
63001,44,Regional público,4252
63001,14,Nacional privado,4253
63001,15,Nacional privado,4254
63001,35,Local con ánimo de lucro,4255
63001,24,Local sin ánimo de lucro,4256
63111,19,Nacional privado futuro,4257
63111,14,Nacional privado,4258
63111,15,Nacional privado,4259
63111,38,Nacional público,4260
63111,44,Regional público,4261
63130,19,Nacional privado futuro,4262
63130,14,Nacional privado,4263
63130,15,Nacional privado,4264
63130,38,Nacional público,4265
63130,44,Regional público,4266
63190,19,Nacional privado futuro,4267
63190,14,Nacional privado,4268
63190,15,Nacional privado,4269
63190,38,Nacional público,4270
63190,44,Regional público,4271
63212,19,Nacional privado futuro,4272
63212,14,Nacional privado,4273
63212,15,Nacional privado,4274
63212,38,Nacional público,4275
63212,44,Regional público,4276
63272,19,Nacional privado futuro,4277
63272,14,Nacional privado,4278
63272,15,Nacional privado,4279
63272,38,Nacional público,4280
63272,44,Regional público,4281
63302,38,Nacional público,4282
63302,44,Regional público,4283
63302,14,Nacional privado,4284
63302,15,Nacional privado,4285
63302,19,Nacional privado futuro,4286
63401,19,Nacional privado futuro,4287
63401,14,Nacional privado,4288
63401,15,Nacional privado,4289
63401,38,Nacional público,4290
63401,44,Regional público,4291
63470,19,Nacional privado futuro,4292
63470,14,Nacional privado,4293
63470,15,Nacional privado,4294
63470,38,Nacional público,4295
63470,44,Regional público,4296
63548,38,Nacional público,4297
63548,44,Regional público,4298
63548,14,Nacional privado,4299
